Schüler-ID,Alter,Geschlecht,Ethnizität,Bildung_der_Eltern,Lernzeit_pro_Woche,Fehlzeiten,Nachhilfe,Unterstützung_durch_Eltern,Extracurricular,Sports,Musik,Ehrenamt,Notendurchschnitt,Note
1911,17,0,1,2,19.012127431597456,12,0,1,1,1,0,0,2.521300817170948,4.0
1912,15,0,0,1,14.593568272944824,19,0,1,1,0,1,1,3.625711717380957,5.0
1913,15,1,0,2,1.040916775122629,18,1,1,0,1,0,0,3.6446189545714174,5.0
1914,16,0,0,2,17.684903478579084,4,0,3,1,0,0,0,1.9395092499120752,2.0
1915,18,1,0,4,17.253503258914517,22,1,3,1,0,0,0,3.443042877876639,5.0
1916,16,0,0,1,8.866406415453973,4,1,2,1,0,0,0,1.7804687520968279,2.0
1917,16,0,0,1,11.717261010558431,19,0,1,0,1,0,0,3.8498464515704507,5.0
1918,18,1,0,1,19.521566649450374,23,0,2,0,0,1,1,3.6785706975075634,5.0
1919,18,0,2,2,10.646087276963325,3,1,2,1,1,0,0,1.5086734116621856,2.0
1920,18,0,1,1,18.1064365675218,1,0,2,0,0,1,1,1.1304132757956311,1.0
1921,15,0,2,3,1.6607751562037287,25,1,0,0,0,0,1,4.829536386747019,5.0
1922,17,0,0,1,3.821037374173657,12,1,4,0,0,0,0,2.802612709974303,4.0
1923,15,0,0,3,8.815098868826357,29,0,2,0,0,0,0,4.978844417245486,5.0
1924,17,0,1,1,11.695136166746094,15,0,4,0,0,1,0,2.613200492718737,4.0
1925,15,1,0,2,16.324557037256003,21,1,0,0,1,0,0,3.6389687121252754,5.0
1926,17,1,0,3,19.765242302863737,1,0,1,1,1,0,0,1.4893191100269294,1.0
1927,15,0,2,1,7.777029929482328,18,0,1,0,1,0,0,3.5626292497086194,5.0
1928,18,1,2,4,0.9483127228016984,16,1,3,0,1,1,0,3.1955825414678314,5.0
1929,16,1,1,2,16.023430065906496,4,1,2,1,1,0,0,1.737730135665854,2.0
1930,15,1,0,3,12.087614381656165,24,0,3,0,1,0,0,3.830341761902662,5.0
1931,17,0,2,2,3.970857177364033,17,0,3,0,0,0,0,3.59844906604918,5.0
1932,18,1,1,1,9.896569132428404,27,0,3,0,0,1,0,4.450398174641041,5.0
1933,15,0,2,1,14.846204910674489,22,1,3,0,0,0,0,3.483491732080563,5.0
1934,15,1,2,1,15.408235741372875,20,1,3,0,0,0,0,2.9677804882814653,4.0
1935,18,0,2,0,9.99236823997524,17,1,3,1,1,0,0,2.710700224761318,4.0
1936,15,0,1,1,6.104290602577183,7,0,2,1,0,0,0,2.913312259004768,4.0
1937,16,1,0,1,19.47485164076987,26,1,3,1,0,0,1,3.332333009546498,5.0
1938,15,1,1,2,13.267252219129857,14,1,3,0,0,0,0,2.404110949303584,3.0
1939,16,0,1,2,8.164750386925974,12,0,2,0,0,0,0,3.0492308233403547,5.0
1940,16,1,2,1,5.609264484093048,12,0,4,0,0,0,0,2.8974581014456415,4.0
1941,18,1,0,1,14.622059660071242,15,1,0,0,0,0,0,3.6208328002790395,5.0
1942,15,1,0,2,4.843668911875354,21,0,2,0,0,0,0,4.32780031993866,5.0
1943,18,0,2,1,3.4341997794737638,19,0,1,1,0,1,0,3.8583614325297,5.0
1944,15,0,2,0,10.596677779241404,12,0,1,0,0,0,1,3.3789878852568336,5.0
1945,15,1,3,1,5.799747852882837,19,0,3,0,0,0,1,3.877889026581692,5.0
1946,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0,1.5979558916169951,2.0
1947,15,1,1,3,2.3587734974846697,2,0,3,0,0,0,0,2.316145261315044,3.0
1948,18,0,1,1,13.098822091346433,14,1,4,1,0,1,0,2.003143721291768,3.0
1949,16,0,2,2,5.665930559954044,22,1,1,1,1,0,0,3.7151342891927097,5.0
1950,15,1,1,2,0.0048586886902546,18,1,1,0,0,0,0,3.798946697386132,5.0
1951,17,1,1,2,2.5387211534835274,12,0,2,0,1,0,0,3.0219782815618643,5.0
1952,18,1,0,2,18.67230755670188,4,1,3,1,1,0,1,1.163301359759406,1.0
1953,15,1,0,2,17.347092782307158,25,1,0,1,1,0,0,3.820096593314655,5.0
1954,18,1,2,1,4.672180640724736,21,0,4,1,0,0,0,3.4599405404586348,5.0
1955,17,1,0,0,15.567438090909825,5,0,3,0,0,0,1,1.8411417377787518,2.0
1956,17,0,0,2,12.171431863479484,13,0,4,0,0,0,1,3.2475031644870036,5.0
1957,18,1,0,3,19.41809422899739,3,1,2,0,0,0,0,1.954886517853907,2.0
1958,15,0,0,2,7.472113190681182,21,0,2,0,1,1,0,3.834396054141979,5.0
1959,16,1,0,3,13.629212250343423,18,1,3,1,0,0,0,3.2142392089123373,5.0
1960,17,1,0,4,1.2707144484783717,22,0,3,0,1,0,0,4.158891282646211,5.0
1961,15,0,3,1,7.924946936328119,6,0,1,0,1,0,0,2.602817442374087,4.0
1962,15,0,1,2,19.27635322376361,3,1,4,0,0,0,0,1.423090984540933,1.0
1963,16,0,0,2,10.779617489002412,1,0,3,1,0,1,0,1.7748417248108366,2.0
1964,17,0,0,4,5.757590066696892,26,0,0,0,0,0,0,5.0,5.0
1965,17,1,1,4,2.405419262572137,6,1,1,0,0,1,0,2.1933022358081744,3.0
1966,15,0,0,2,14.070566803630609,2,1,2,1,0,0,0,1.578162329973718,2.0
1967,15,1,2,1,12.897120868594536,14,0,2,0,1,0,1,2.8946907212028883,4.0
1968,16,0,1,2,7.478774272075492,0,0,3,0,0,0,0,1.8390979088440735,2.0
1969,16,1,2,1,19.018827037316687,1,0,0,0,0,0,0,2.006458439595448,3.0
1970,17,1,0,2,0.4440562597570063,9,1,3,1,0,0,0,2.509779574376023,4.0
1971,18,1,1,3,6.074477032636516,15,0,3,1,0,1,0,2.8691672203591883,4.0
1972,17,1,0,1,18.421389725991627,24,0,1,1,0,0,1,4.161535126680262,5.0
1973,15,1,3,2,6.418708766388807,27,0,2,1,0,1,0,4.323228966593147,5.0
1974,17,1,1,2,5.045056677103408,14,1,1,1,0,0,0,3.2640434884146834,5.0
1975,18,0,0,2,10.684408198624949,23,1,1,1,0,0,0,3.7454273818572377,5.0
1976,16,1,0,1,16.476034998410757,14,1,2,0,0,0,0,3.077311765023987,5.0
1977,18,0,0,2,2.062935217567221,13,0,4,1,0,0,0,2.808001580393623,4.0
1978,18,0,1,3,18.860414192914725,21,1,1,0,1,1,0,3.242476513794947,5.0
1979,18,1,0,3,15.90145762362328,13,0,2,1,0,0,0,3.0758976801072264,5.0
1980,16,0,1,1,3.625005111031039,5,0,1,1,0,0,0,2.1920258703795374,3.0
1981,18,1,0,3,14.240159223963254,13,1,1,0,0,0,0,2.861227322877358,4.0
1982,18,0,1,2,7.6991744527511425,16,0,2,0,0,1,0,3.636158952760266,5.0
1983,18,1,2,1,8.045893561526373,17,0,3,0,1,0,0,3.277273947840731,5.0
1984,15,0,2,0,15.665801848777328,19,1,0,0,1,0,0,3.807891528004301,5.0
1985,18,1,2,1,19.255696159614644,18,0,4,0,0,0,0,3.465217610319213,5.0
1986,16,1,0,3,2.5331174569438786,29,0,0,0,1,0,0,4.884756789041709,5.0
1987,18,1,0,2,8.412604737576387,16,0,3,0,1,0,0,3.437640435558242,5.0
1988,18,1,1,2,9.61883216168607,15,0,3,1,0,0,0,2.903967375061718,4.0
1989,16,0,0,1,7.526236339099952,7,1,2,0,1,0,0,1.990761677295696,2.0
1990,18,1,0,2,7.2637824743245,6,0,1,0,0,0,0,2.928891935115436,4.0
1991,16,0,0,0,1.0453733512319308,19,1,2,0,0,1,0,3.252643548104012,5.0
1992,18,0,0,1,13.710772411252464,27,0,3,1,1,0,0,3.9201326309975704,5.0
1993,16,0,0,2,8.724288342400907,11,0,3,0,0,1,0,2.728599788996819,4.0
1994,18,1,2,1,3.8958760528785352,8,0,2,0,1,0,0,2.882766968784583,4.0
1995,18,0,0,3,16.320670046041368,26,1,2,0,0,0,0,4.256407641621268,5.0
1996,15,0,1,1,16.051214963032557,13,0,3,0,1,0,0,3.1072541553769977,5.0
1997,15,0,0,2,9.727832561777875,19,1,4,0,0,0,0,3.41353581104695,5.0
1998,18,1,1,2,5.96901322295521,0,0,3,0,0,1,0,1.487677105166354,1.0
1999,18,1,0,2,12.761854515929048,9,1,3,0,0,1,0,2.370788478826233,3.0
2000,17,0,2,1,5.763042715548061,16,1,2,1,1,0,0,3.163357199998882,5.0
2001,16,1,2,0,4.720158606474241,16,1,3,1,0,1,0,3.165640859571972,5.0
2002,17,1,0,3,14.610293080526532,16,1,3,0,0,0,1,3.2339440227081124,5.0
2003,15,0,3,1,0.806504794419014,3,0,3,1,0,1,1,1.7982897829847522,2.0
2004,15,0,3,3,1.8953694206918792,16,1,2,0,0,0,0,3.736109228066275,5.0
2005,15,1,2,4,0.1357634804717955,17,0,2,0,1,1,1,3.5722756237253095,5.0
2006,15,0,2,1,3.058863729508523,19,0,2,0,0,1,1,3.9292920481179463,5.0
2007,18,1,0,1,1.3798001742091892,22,0,2,0,0,0,1,4.16728249420449,5.0
2008,15,1,1,2,19.916047355598373,1,0,2,0,0,0,0,1.8697772054784303,2.0
2009,18,1,0,4,5.776199399081792,7,0,3,1,0,0,0,2.462901049427552,3.0
2010,18,1,0,3,2.985360253384945,12,0,2,1,0,0,0,3.328923818218203,5.0
2011,15,1,3,2,4.819925159918359,22,0,1,0,1,1,0,4.18344934032565,5.0
2012,15,1,0,2,18.72251143080269,24,0,3,0,1,0,0,3.8685972644858166,5.0
2013,16,0,2,1,10.403204460487911,29,0,3,0,0,0,0,4.666845771706958,5.0
2014,17,0,2,4,7.296361926157138,21,1,2,0,0,0,0,3.510936979748995,5.0
2015,15,1,2,4,17.467829158184387,19,1,1,0,1,0,0,3.3166699684287746,5.0
2016,16,1,3,1,7.899805410980649,21,1,4,1,0,0,0,3.0780578662638787,5.0
2017,16,1,0,1,6.700171399153916,14,0,3,0,0,0,0,3.0599930778172983,5.0
2018,17,0,0,1,4.145650450994712,19,0,1,1,0,0,0,3.9341513267941584,5.0
2019,18,1,0,1,7.555936478188229,22,1,0,0,0,0,0,4.0310138688745045,5.0
2020,15,0,0,3,6.333687120338521,8,1,2,1,0,0,0,2.313855009860406,3.0
2021,17,1,0,1,13.54607918596282,2,1,3,1,1,0,0,1.4793876083661188,1.0
2022,15,1,0,0,5.791654093414542,2,0,1,1,0,0,0,2.1840267043189296,3.0
2023,16,0,2,1,11.543994928451228,1,0,2,1,1,0,0,1.5124893317780428,2.0
2024,16,0,1,4,1.317843300639454,0,1,2,0,0,1,0,1.4078710221401938,1.0
2025,18,1,0,2,3.8257831339302872,13,0,3,0,0,0,0,3.4215583345419454,5.0
2026,16,1,1,2,8.148105432226975,16,0,2,1,0,1,0,3.1139918258741686,5.0
2027,16,1,0,1,18.738985078173908,12,1,2,0,1,0,0,2.633989127812716,4.0
2028,17,0,0,4,7.545039714313908,18,1,4,1,0,1,0,2.565065621153561,4.0
2029,15,0,2,3,13.281482423996682,29,0,1,0,0,0,0,4.60681352863757,5.0
2030,15,0,1,1,5.101744448427963,22,0,1,0,1,1,0,4.286732334939113,5.0
2031,17,0,2,0,2.5406715194646345,14,1,3,0,1,1,0,2.425550029756672,3.0
2032,18,0,0,0,1.1707320016010023,26,0,1,1,1,0,0,4.2994601331001565,5.0
2033,15,0,2,1,6.1082699708550265,24,1,3,1,0,1,0,3.413710762544778,5.0
2034,16,1,1,2,3.1532205359381598,13,1,0,0,1,0,0,2.941424707306717,4.0
2035,15,1,1,3,3.480208960322484,1,1,1,0,0,0,0,1.8703599493624488,2.0
2036,16,0,1,2,15.215186167739,6,1,4,1,1,0,0,1.460801288467629,1.0
2037,18,1,2,3,0.3167614188974843,16,0,2,1,1,1,0,2.94003334371818,4.0
2038,17,1,1,2,11.156202514708689,17,0,3,0,1,1,1,3.243964505276813,5.0
2039,15,0,1,2,7.589227611869296,5,0,1,1,1,0,0,2.3773989479499233,3.0
2040,17,1,3,2,10.130999998170944,26,0,1,0,0,0,0,4.737138833337607,5.0
2041,15,0,2,1,11.256604744292058,20,0,3,0,1,1,0,3.2955849114317717,5.0
2042,16,0,0,1,6.267353889145564,7,0,2,0,0,0,0,2.8955500685287454,4.0
2043,17,1,2,2,5.902177203685706,27,1,2,1,1,1,0,4.162487680356027,5.0
2044,15,0,0,0,14.668036986698114,26,0,0,1,1,0,0,4.443171967046054,5.0
2045,16,0,0,1,17.425539762423142,1,0,2,1,0,0,0,1.6498690259653888,2.0
2046,17,0,1,2,3.8516326491705577,0,0,3,1,0,0,0,1.7203537758375682,2.0
2047,17,0,3,4,1.952375210702979,15,0,3,0,1,0,0,3.4436710433092887,5.0
2048,15,0,3,2,17.955916127840517,6,0,3,1,0,0,1,2.1536212465807765,3.0
2049,15,0,0,3,6.9979092729479735,21,0,3,0,0,0,0,3.862100199314706,5.0
2050,15,0,1,2,11.026347813256285,23,0,2,1,0,0,0,3.6082122206542775,5.0
2051,16,0,0,2,7.190862890400069,10,1,2,0,0,0,0,2.817204778847767,4.0
2052,15,1,3,2,2.5160467269210263,14,1,3,1,0,0,0,2.7461288214921824,4.0
2053,17,1,3,3,11.78663289895456,12,1,1,1,0,0,0,2.7459799627567283,4.0
2054,17,1,1,2,10.502817035392592,29,0,1,1,0,0,0,4.607450989396119,5.0
2055,15,0,2,2,4.059871183823944,23,0,4,1,1,0,0,3.515142302532161,5.0
2056,15,0,2,2,9.037380893045556,1,0,0,0,0,0,0,2.327906635699912,3.0
2057,18,1,1,2,15.938950080312916,13,0,1,1,0,0,0,3.16848871855922,5.0
2058,17,1,0,1,11.808522062157827,23,0,2,0,0,1,0,4.241817026254999,5.0
2059,16,1,0,0,1.938346541339897,5,0,3,1,0,0,0,2.0618245327985525,3.0
2060,18,0,1,0,10.9604299445827,8,1,2,1,0,1,0,1.9450758749619435,2.0
2061,15,1,1,3,14.054765985791738,27,0,2,0,1,0,0,4.082417799638052,5.0
2062,15,1,0,1,15.854068115615028,6,0,4,1,0,1,0,1.5391153472682824,2.0
2063,17,0,3,1,12.582351572685337,17,0,3,0,0,0,0,3.15809225062886,5.0
2064,15,1,0,2,3.0531632908156747,23,0,3,1,1,0,0,3.814014485521759,5.0
2065,16,0,1,1,14.203465331803214,8,1,0,1,0,1,0,2.5777693144290685,4.0
2066,17,0,1,2,13.546836921630328,22,0,1,0,0,0,0,4.087339326618726,5.0
2067,15,0,1,1,0.4885376588126644,3,0,2,0,1,0,0,1.926695527437182,2.0
2068,17,1,1,4,8.234953351804863,8,0,1,0,0,0,0,2.8327170438545557,4.0
2069,15,1,0,3,6.659004939247466,3,0,0,1,1,0,0,2.4461355017683575,3.0
2070,15,0,0,3,13.38824128507287,11,0,1,1,0,1,0,2.5513974810527458,4.0
2071,15,1,1,2,4.322716246218414,3,1,2,0,0,1,0,1.5367606953483177,2.0
2072,16,1,1,2,11.817438459485173,24,1,3,1,1,0,0,3.557131140696479,5.0
2073,16,1,0,1,18.26411923628345,29,1,3,0,0,0,0,4.086872190994977,5.0
2074,17,1,2,0,15.956047444172157,23,0,0,0,0,1,0,4.076246775028294,5.0
2075,15,0,0,0,18.42915472433061,19,0,2,0,1,1,0,3.1564029173916373,5.0
2076,15,1,1,2,19.5701193386538,13,0,1,0,0,0,0,2.9033545594948675,4.0
2077,16,0,2,2,0.2134025401232553,23,1,2,0,1,0,0,4.124632876100991,5.0
2078,15,0,0,2,12.454825527549552,23,1,2,0,1,0,0,3.55099967903847,5.0
2079,16,1,0,0,8.25678795517813,6,1,2,0,0,1,0,1.9188064452212568,2.0
2080,15,0,2,2,17.197089806702436,25,0,3,1,0,0,0,3.881247594616296,5.0
2081,17,1,1,2,5.036294040182634,12,0,3,0,0,0,0,2.9377992999127955,4.0
2082,15,1,1,2,19.62058978230152,21,0,3,0,1,0,0,3.4370883646574293,5.0
2083,15,0,2,2,12.274159390874946,7,0,3,0,0,1,0,2.50716189233163,4.0
2084,18,0,2,1,15.87074804457662,22,0,3,0,0,1,0,3.899827958905787,5.0
2085,16,0,3,3,1.7119910564553664,4,0,3,0,0,0,0,2.306401484090037,3.0
2086,15,0,1,2,3.669157695177301,11,1,2,0,0,0,0,3.3151577933007803,5.0
2087,15,1,0,1,15.168073460684065,12,0,2,1,0,1,0,2.576414633033935,4.0
2088,18,1,0,1,0.4397304407864721,28,0,3,1,1,0,0,4.594947386959188,5.0
2089,18,1,0,2,16.337559717875656,19,0,0,0,0,0,0,4.348659297575221,5.0
2090,16,0,1,3,0.278980373838229,13,0,3,0,0,0,0,3.2051402497011763,5.0
2091,18,0,0,2,13.142376781225469,27,1,4,0,1,0,0,4.036368069245376,5.0
2092,17,0,3,1,7.301878404636117,17,0,3,0,0,0,0,3.0692172031012515,5.0
2093,18,1,1,3,12.229897054383985,26,0,0,1,1,0,0,4.005665249304249,5.0
2094,17,0,1,2,13.920628139782274,23,1,2,1,0,0,0,3.6456729658547546,5.0
2095,16,1,0,2,6.849504383726083,24,0,3,1,0,1,0,4.296426856218643,5.0
2096,16,0,0,2,2.159248962216711,19,0,4,0,1,0,0,3.476054844834462,5.0
2097,16,1,0,1,1.3929173549653129,3,1,2,1,0,0,0,1.641305730820097,2.0
2098,16,1,0,2,11.778720451250956,20,1,3,0,0,0,0,3.23430482680969,5.0
2099,16,0,0,1,10.41310707468223,17,0,3,0,0,0,0,3.212597403825113,5.0
2100,17,0,1,4,14.84402018242265,6,0,1,0,1,1,1,1.845976754250795,2.0
2101,17,1,2,2,10.194710200078742,14,0,3,1,1,0,1,2.994855287086619,4.0
2102,16,1,2,2,8.448915800617582,20,1,2,1,0,0,0,3.279240349670779,5.0
2103,18,0,1,2,7.9617435647246175,5,0,2,0,1,0,1,1.8729437759315992,2.0
2104,15,0,0,3,0.5289380519533493,15,1,2,0,0,0,0,3.558081243548804,5.0
2105,16,1,2,3,6.711144033933143,19,1,3,1,0,0,1,3.3790787614936244,5.0
2106,18,0,2,2,19.520403150489884,23,1,3,1,1,0,0,2.8037826501274448,4.0
2107,15,1,0,2,17.471111524541776,7,0,2,0,1,0,0,1.8969246566210285,2.0
2108,16,1,2,2,6.587561340684354,27,0,3,1,0,0,0,4.526376604457181,5.0
2109,16,0,0,2,11.755908101327444,20,0,3,0,0,0,0,3.956134132857252,5.0
2110,17,0,2,1,16.94593491070988,15,1,3,1,0,0,0,2.614469329398293,4.0
2111,15,0,3,2,8.825486735001373,27,0,2,0,1,0,0,4.729889685875217,5.0
2112,15,0,0,1,0.3591572750030192,21,0,0,0,1,0,1,4.561018259430931,5.0
2113,18,0,2,3,1.4902092363728014,15,0,2,1,0,1,0,3.441940144630399,5.0
2114,17,1,1,1,10.207854426974132,2,0,3,1,1,0,0,1.319038655572161,1.0
2115,17,1,3,4,19.388787513517567,16,0,1,0,1,0,0,2.8894162404953994,4.0
2116,17,0,0,2,13.864190844377354,8,0,4,0,1,1,0,1.70845915899536,2.0
2117,17,0,2,2,1.4183238287713906,24,0,3,0,0,0,0,4.572236645825029,5.0
2118,15,0,0,2,3.787217515837256,2,0,3,0,0,0,0,2.153512531253975,3.0
2119,15,1,0,1,15.426462864337,19,0,3,1,0,1,1,3.227644566990314,5.0
2120,16,0,0,1,16.828795199124894,28,1,2,0,0,0,0,4.202482330837731,5.0
2121,16,0,3,0,12.353891723771817,6,1,3,1,1,0,0,1.47906854717706,1.0
2122,17,1,2,2,12.888463392596332,17,0,2,0,1,0,0,3.4086342618574914,5.0
2123,17,1,2,2,0.5667490076676929,11,0,3,1,0,0,0,3.1359263475912016,5.0
2124,17,0,3,2,16.57060519163017,18,1,3,0,1,0,0,2.5881593775749208,4.0
2125,16,0,0,1,15.765504163416592,15,0,3,0,0,0,0,2.862307911847803,4.0
2126,18,0,0,1,5.180702882066943,21,0,3,0,0,0,0,3.926666610102957,5.0
2127,18,1,0,2,14.17353439931014,26,0,0,1,0,0,0,4.687520418725921,5.0
2128,16,0,0,3,4.297092128499962,23,0,0,0,0,0,0,4.497773878974112,5.0
2129,16,0,0,2,0.8066032210302598,16,0,3,0,0,1,0,3.5096911030933873,5.0
2130,16,0,0,2,4.0227308518075455,19,1,1,1,0,0,0,4.1234558941304105,5.0
2131,16,1,0,2,3.57257753508599,14,1,2,1,1,0,0,2.948080967958337,4.0
2132,16,1,0,0,6.754959934696945,0,0,2,1,0,0,0,1.705667562856089,2.0
2133,16,0,0,4,8.368989943509161,1,0,0,0,0,0,0,2.3921606474971377,3.0
2134,17,0,0,2,10.170777829954158,7,0,0,0,0,0,0,2.792998018604579,4.0
2135,17,1,3,1,9.535077510166564,21,0,3,1,1,0,0,3.370644104190607,5.0
2136,17,1,2,2,5.413492119305787,24,0,3,0,0,0,0,4.506258864811034,5.0
2137,17,1,3,1,0.5834133714814893,1,0,2,0,1,1,0,1.7956868187075559,2.0
2138,16,1,0,4,12.102032444743012,18,1,4,0,0,0,0,2.931888215031796,4.0
2139,18,1,0,1,7.914896596947088,8,0,1,1,0,0,1,2.718654993919734,4.0
2140,15,1,2,2,5.973443147750994,8,1,1,0,1,0,0,2.5178275918123876,4.0
2141,16,1,0,1,17.338820856610248,12,0,3,1,0,1,0,2.377820998225319,3.0
2142,15,1,0,2,14.934866155963196,5,0,3,0,0,1,0,1.649408021147663,2.0
2143,18,1,0,2,17.155310967448845,29,0,2,1,0,1,0,4.158824246004932,5.0
2144,17,0,0,2,9.89965589424922,14,0,4,1,0,1,0,2.628017085181535,4.0
2145,18,0,0,2,2.618625042535549,18,1,4,0,1,0,0,3.0774086509693115,5.0
2146,16,0,0,3,13.924428722425448,20,0,0,0,0,0,0,3.992482691554353,5.0
2147,17,1,1,0,4.121475598743505,14,0,1,1,0,0,0,3.446126659891049,5.0
2148,16,0,0,1,8.824593381834337,17,0,3,0,0,0,0,3.7523072042029164,5.0
2149,17,1,0,1,1.30001577897777,6,0,2,1,0,0,0,2.539256472886774,4.0
2150,15,1,2,4,16.50616804845965,25,0,0,1,0,1,1,4.0366595689886315,5.0
2151,15,0,0,1,2.518812820950012,10,0,3,0,0,0,0,2.916302014127119,4.0
2152,15,1,0,2,18.061950140986195,7,1,2,0,0,1,0,2.057801158271861,3.0
2153,18,0,2,2,17.284612045231142,5,1,2,0,0,1,0,1.8205492318992285,2.0
2154,16,0,0,1,9.291655288784922,7,0,1,1,0,0,0,2.372662703839942,3.0
2155,18,0,0,1,14.887364086079812,1,0,3,0,0,1,0,1.8905064211207896,2.0
2156,15,1,0,1,12.388901476363063,18,0,2,1,0,0,0,3.5770824878504675,5.0
2157,16,0,0,2,16.061512846754898,15,0,1,1,1,0,0,2.9417955158775175,4.0
2158,15,1,1,1,8.63610201571824,6,1,2,0,0,0,1,2.082989016587549,3.0
2159,18,0,2,0,15.716169684887,9,1,2,0,1,0,0,1.8155578928912703,2.0
2160,18,0,0,3,9.24913634130296,11,0,4,0,0,1,0,2.3946246311958195,3.0
2161,18,0,1,4,18.819315756855875,16,0,4,1,1,0,0,2.653974258631704,4.0
2162,15,1,1,1,9.727442016502952,6,1,1,0,0,0,0,2.76053601405127,4.0
2163,16,1,0,1,9.25238543867459,21,1,3,0,0,0,0,3.2488366424357595,5.0
2164,16,1,1,0,15.701437231270257,7,0,3,1,1,0,0,2.047278432786755,3.0
2165,15,0,0,2,16.43155383521676,6,0,3,0,1,0,0,1.9278633935120668,2.0
2166,16,0,0,3,11.089782286423414,3,0,2,0,0,0,0,2.190688461208999,3.0
2167,15,1,0,1,3.595956269901508,2,1,0,0,0,0,0,2.3559401386864693,3.0
2168,16,1,0,1,9.35516461915159,18,0,3,1,0,0,1,3.6025709051037955,5.0
2169,17,1,0,2,19.36145005819357,14,1,1,0,0,0,0,2.5599394738966774,4.0
2170,17,1,2,2,15.059723860783702,3,0,1,0,0,0,0,2.3731807623114123,3.0
2171,18,1,0,0,16.223252077582643,24,0,3,1,1,0,0,3.5315711154068685,5.0
2172,17,1,0,2,0.6565099763848026,8,0,4,0,0,1,0,2.6193330834241646,4.0
2173,17,0,0,1,9.3571892526832,12,1,1,1,0,0,0,2.696546650730019,4.0
2174,17,1,2,1,12.932422673151107,17,0,3,0,0,0,0,3.40387189656901,5.0
2175,15,0,1,2,16.600653672561492,20,1,2,0,1,0,0,3.3146108535937406,5.0
2176,17,0,1,3,0.9854730716554294,15,0,3,0,1,0,0,3.1029996496353376,5.0
2177,17,1,2,2,17.048777712837463,0,1,2,0,0,0,0,1.5032234554192838,2.0
2178,18,1,2,3,10.968018734838234,3,1,1,0,0,1,0,1.638769141727118,2.0
2179,17,0,0,2,3.946279411521199,17,0,1,0,0,0,1,4.178298330229443,5.0
2180,17,1,1,2,6.345104328994,7,1,2,0,0,1,1,2.3595238643019205,3.0
2181,16,1,2,2,5.638591035031215,19,0,1,0,0,1,0,4.102783072761414,5.0
2182,18,0,3,3,10.617180685769515,15,0,0,0,1,1,0,3.3253237815549337,5.0
2183,18,0,2,3,1.0337135982226364,20,0,3,0,1,0,0,4.093646256546852,5.0
2184,18,0,0,0,3.1707231699984706,10,1,2,0,0,1,0,2.5809710631428495,4.0
2185,18,1,0,3,16.253860867515648,19,1,3,1,0,0,0,2.86855293128124,4.0
2186,18,0,0,3,2.652079814936221,20,0,1,0,0,0,1,3.9691973410904593,5.0
2187,18,1,2,2,4.667925389162539,20,1,3,0,0,0,1,3.4904801397802085,5.0
2188,15,0,0,1,9.067412112083147,20,0,2,1,1,1,0,3.2107601632818583,5.0
2189,17,0,0,3,10.34241776226661,26,1,0,0,0,0,0,4.40358298285148,5.0
2190,18,0,2,3,15.272209592283172,18,0,2,0,0,0,0,3.5854443221774215,5.0
2191,17,1,0,1,8.946648533323756,22,0,0,0,1,1,0,3.757823675840603,5.0
2192,17,1,2,4,15.797292420710775,18,0,3,1,0,0,0,3.0652161881028053,5.0
2193,15,0,0,0,12.366926140909149,17,0,3,0,1,0,0,2.684230125030676,4.0
2194,18,0,0,1,2.261994788476449,18,0,2,1,1,0,0,3.1813874395415667,5.0
2195,16,0,0,2,3.126628767856772,10,0,1,1,1,1,1,2.6368785402499415,4.0
2196,15,1,2,2,8.740674508995417,2,0,1,0,0,0,0,2.208660596892934,3.0
2197,16,0,0,2,7.937787861780792,7,1,2,1,0,0,0,2.0454659162308433,3.0
2198,17,1,0,0,14.870885392745892,19,0,3,0,0,0,1,3.1871129567911147,5.0
2199,17,0,3,4,11.614742795947038,18,1,1,0,0,0,0,3.85854344439632,5.0
2200,15,0,0,0,7.762661620044986,9,0,0,0,1,0,0,2.704637719639277,4.0
2201,15,0,1,1,3.4152056690077126,15,0,2,1,0,0,0,3.3228991981235536,5.0
2202,16,0,1,0,4.536742046509903,4,0,2,0,0,0,0,2.2478360689634873,3.0
2203,18,0,0,2,11.51002036938118,19,1,1,0,0,0,0,3.798555417544304,5.0
2204,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1,2.098814393118377,3.0
2205,15,1,0,2,10.29855017721344,7,0,2,1,0,0,0,2.3231726057166275,3.0
2206,16,0,1,3,3.4135487060446734,10,0,2,1,0,0,0,2.702360087448331,4.0
2207,15,1,0,0,13.258125046891315,15,0,2,0,0,0,0,3.5485589785997567,5.0
2208,16,0,1,2,17.05077481711934,6,0,3,0,1,0,0,2.018213125717336,3.0
2209,15,0,0,2,5.158790135738012,14,1,0,0,0,1,1,3.5847785094787623,5.0
2210,15,1,1,2,9.830284516636532,23,0,1,1,0,0,0,4.071460655855837,5.0
2211,15,0,0,0,19.51054658041804,28,0,2,0,0,0,1,4.015968217352896,5.0
2212,18,1,0,2,6.664834811014552,20,1,2,1,0,0,1,3.617064295094573,5.0
2213,16,1,0,2,11.900926898475223,19,1,2,0,1,0,0,3.1361001782385145,5.0
2214,16,0,0,2,1.8039140040048876,22,0,3,1,1,0,0,3.7715711527073417,5.0
